,slot,time,states_ch_0,backoff_ch_0,npca_enabled_ch_0,channel_0_occupied_remained,channel_0_obss_occupied_remained,states_ch_1,backoff_ch_1,npca_enabled_ch_1,channel_1_occupied_remained,channel_1_obss_occupied_remained,util_ch_0,util_ch_1
4181,4181,37629,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",13,0,"['primary_frozen', 'primary_tx']","[2, 0]","[False, False]",29,0,True,True
4182,4182,37638,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",12,0,"['primary_frozen', 'primary_tx']","[2, 0]","[False, False]",28,0,True,True
4183,4183,37647,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",11,0,"['primary_frozen', 'primary_tx']","[2, 0]","[False, False]",27,0,True,True
4184,4184,37656,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",10,0,"['primary_frozen', 'primary_tx']","[2, 0]","[False, False]",26,0,True,True
4185,4185,37665,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",9,0,"['primary_frozen', 'primary_tx']","[2, 0]","[False, False]",25,0,True,True
4186,4186,37674,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",8,0,"['primary_frozen', 'primary_tx']","[2, 0]","[False, False]",24,0,True,True
4187,4187,37683,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",7,0,"['primary_frozen', 'primary_tx']","[2, 0]","[False, False]",23,0,True,True
4188,4188,37692,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",6,0,"['primary_frozen', 'primary_tx']","[2, 0]","[False, False]",22,0,True,True
4189,4189,37701,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",5,0,"['primary_frozen', 'primary_tx']","[2, 0]","[False, False]",21,0,True,True
4190,4190,37710,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",4,0,"['primary_frozen', 'primary_tx']","[2, 0]","[False, False]",20,0,True,True
4191,4191,37719,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",3,0,"['primary_frozen', 'primary_tx']","[2, 0]","[False, False]",19,0,True,True
4192,4192,37728,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",2,0,"['primary_frozen', 'primary_tx']","[2, 0]","[False, False]",18,0,True,True
4193,4193,37737,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",1,0,"['primary_frozen', 'primary_tx']","[2, 0]","[False, False]",17,0,True,True
4194,4194,37746,"['primary_backoff', 'primary_backoff']","[9, 7]","[False, False]",0,0,"['primary_frozen', 'primary_tx']","[2, 0]","[False, False]",16,0,False,True
4195,4195,37755,"['primary_backoff', 'primary_backoff']","[8, 6]","[False, False]",0,0,"['primary_frozen', 'primary_tx']","[2, 0]","[False, False]",15,0,False,True
4196,4196,37764,"['primary_backoff', 'primary_backoff']","[7, 5]","[False, False]",0,0,"['primary_frozen', 'primary_tx']","[2, 0]","[False, False]",14,0,False,True
4197,4197,37773,"['primary_backoff', 'primary_backoff']","[6, 4]","[False, False]",0,0,"['primary_frozen', 'primary_tx']","[2, 0]","[False, False]",13,0,False,True
4198,4198,37782,"['primary_backoff', 'primary_backoff']","[5, 3]","[False, False]",0,0,"['primary_frozen', 'primary_tx']","[2, 0]","[False, False]",12,0,False,True
4199,4199,37791,"['primary_backoff', 'primary_backoff']","[4, 2]","[False, False]",0,0,"['primary_frozen', 'primary_tx']","[2, 0]","[False, False]",11,0,False,True
4200,4200,37800,"['primary_backoff', 'primary_backoff']","[3, 1]","[False, False]",0,0,"['primary_frozen', 'primary_tx']","[2, 0]","[False, False]",10,0,False,True
4201,4201,37809,"['primary_backoff', 'primary_backoff']","[2, 0]","[False, False]",0,0,"['primary_frozen', 'primary_tx']","[2, 0]","[False, False]",9,0,False,True
4202,4202,37818,"['primary_backoff', 'primary_tx']","[1, 0]","[False, False]",33,0,"['primary_frozen', 'primary_tx']","[2, 0]","[False, False]",8,0,True,True
4203,4203,37827,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",32,0,"['primary_frozen', 'primary_tx']","[2, 0]","[False, False]",7,0,True,True
4204,4204,37836,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",31,0,"['primary_frozen', 'primary_tx']","[2, 0]","[False, False]",6,0,True,True
4205,4205,37845,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",30,0,"['primary_frozen', 'primary_tx']","[2, 0]","[False, False]",5,0,True,True
4206,4206,37854,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",29,0,"['primary_frozen', 'primary_tx']","[2, 0]","[False, False]",4,0,True,True
4207,4207,37863,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",28,0,"['primary_frozen', 'primary_tx']","[2, 0]","[False, False]",3,0,True,True
4208,4208,37872,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",27,0,"['primary_frozen', 'primary_tx']","[2, 0]","[False, False]",2,0,True,True
4209,4209,37881,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",26,0,"['primary_frozen', 'primary_tx']","[2, 0]","[False, False]",1,0,True,True
4210,4210,37890,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",25,0,"['primary_backoff', 'primary_backoff']","[2, 10]","[False, False]",0,0,True,False
4211,4211,37899,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",24,0,"['primary_backoff', 'primary_backoff']","[1, 9]","[False, False]",0,0,True,False
4212,4212,37908,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",23,0,"['primary_backoff', 'primary_backoff']","[0, 8]","[False, False]",0,0,True,False
4213,4213,37917,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",22,0,"['primary_tx', 'primary_backoff']","[0, 7]","[False, False]",33,0,True,True
4214,4214,37926,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",21,0,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",32,0,True,True
4215,4215,37935,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",20,0,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",31,0,True,True
4216,4216,37944,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",19,0,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",30,0,True,True
4217,4217,37953,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",18,0,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",29,0,True,True
4218,4218,37962,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",17,0,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",28,0,True,True
4219,4219,37971,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",16,0,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",27,0,True,True
4220,4220,37980,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",15,0,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",26,0,True,True
4221,4221,37989,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",14,0,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",25,0,True,True
4222,4222,37998,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",13,0,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",24,0,True,True
4223,4223,38007,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",12,0,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",23,0,True,True
4224,4224,38016,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",11,0,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",22,0,True,True
4225,4225,38025,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",10,0,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",21,0,True,True
4226,4226,38034,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",9,0,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",20,0,True,True
4227,4227,38043,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",8,0,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",19,0,True,True
4228,4228,38052,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",7,0,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",18,0,True,True
4229,4229,38061,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",6,0,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",17,0,True,True
4230,4230,38070,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",5,0,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",16,0,True,True
4231,4231,38079,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",4,0,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",15,0,True,True
4232,4232,38088,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",3,0,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",14,0,True,True
4233,4233,38097,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",2,0,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",13,0,True,True
4234,4234,38106,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",1,0,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",12,0,True,True
4235,4235,38115,"['primary_backoff', 'primary_backoff']","[1, 2]","[False, False]",0,0,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",11,0,False,True
4236,4236,38124,"['primary_backoff', 'primary_backoff']","[0, 1]","[False, False]",0,0,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",10,0,False,True
4237,4237,38133,"['primary_tx', 'primary_backoff']","[0, 0]","[False, False]",33,0,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",9,0,True,True
4238,4238,38142,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",32,0,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",8,0,True,True
4239,4239,38151,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",31,0,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",7,0,True,True
4240,4240,38160,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",30,0,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",6,0,True,True
4241,4241,38169,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",29,0,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",5,0,True,True
4242,4242,38178,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",28,0,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",4,0,True,True
4243,4243,38187,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",27,0,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",3,0,True,True
4244,4244,38196,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",26,0,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",2,0,True,True
4245,4245,38205,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",25,0,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",1,0,True,True
4246,4246,38214,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",24,0,"['primary_backoff', 'primary_backoff']","[9, 7]","[False, False]",0,0,True,False
4247,4247,38223,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",23,0,"['primary_backoff', 'primary_backoff']","[8, 6]","[False, False]",0,0,True,False
4248,4248,38232,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",22,0,"['primary_backoff', 'primary_backoff']","[7, 5]","[False, False]",0,0,True,False
4249,4249,38241,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",21,0,"['primary_backoff', 'primary_backoff']","[6, 4]","[False, False]",0,0,True,False
4250,4250,38250,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",20,0,"['primary_backoff', 'primary_backoff']","[5, 3]","[False, False]",0,0,True,False
4251,4251,38259,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",19,0,"['primary_backoff', 'primary_backoff']","[4, 2]","[False, False]",0,0,True,False
4252,4252,38268,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",18,0,"['primary_backoff', 'primary_backoff']","[3, 1]","[False, False]",0,0,True,False
4253,4253,38277,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",17,0,"['primary_backoff', 'primary_backoff']","[2, 0]","[False, False]",0,0,True,False
4254,4254,38286,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",16,0,"['primary_backoff', 'primary_tx']","[1, 0]","[False, False]",33,0,True,True
4255,4255,38295,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",15,0,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",32,0,True,True
4256,4256,38304,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",14,0,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",31,0,True,True
4257,4257,38313,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",13,0,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",30,0,True,True
4258,4258,38322,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",12,0,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",29,0,True,True
4259,4259,38331,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",11,0,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",28,0,True,True
4260,4260,38340,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",10,0,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",27,0,True,True
4261,4261,38349,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",9,0,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",26,0,True,True
4262,4262,38358,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",8,0,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",25,0,True,True
4263,4263,38367,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",7,0,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",24,0,True,True
4264,4264,38376,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",6,0,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",23,0,True,True
4265,4265,38385,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",5,0,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",22,0,True,True
4266,4266,38394,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",4,0,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",21,0,True,True
4267,4267,38403,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",3,0,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",20,0,True,True
4268,4268,38412,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",2,0,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",19,0,True,True
4269,4269,38421,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",1,0,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",18,0,True,True
4270,4270,38430,"['primary_backoff', 'primary_backoff']","[2, 0]","[False, False]",0,0,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",17,0,False,True
4271,4271,38439,"['primary_backoff', 'primary_tx']","[1, 0]","[False, False]",33,0,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",16,0,True,True
4272,4272,38448,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",32,0,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",15,0,True,True
4273,4273,38457,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",31,0,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",14,0,True,True
4274,4274,38466,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",30,0,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",13,0,True,True
4275,4275,38475,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",29,0,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",12,0,True,True
4276,4276,38484,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",28,0,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",11,0,True,True
4277,4277,38493,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",27,0,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",10,0,True,True
4278,4278,38502,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",26,0,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",9,0,True,True
4279,4279,38511,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",25,0,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",8,0,True,True
4280,4280,38520,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",24,0,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",7,0,True,True
4281,4281,38529,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",23,0,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",6,0,True,True
4282,4282,38538,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",22,0,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",5,0,True,True
4283,4283,38547,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",21,0,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",4,0,True,True
4284,4284,38556,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",20,0,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",3,0,True,True
4285,4285,38565,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",19,0,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",2,0,True,True
4286,4286,38574,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",18,0,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",1,0,True,True
4287,4287,38583,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",17,0,"['primary_backoff', 'primary_backoff']","[1, 15]","[False, False]",0,0,True,False
4288,4288,38592,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",16,0,"['primary_backoff', 'primary_backoff']","[0, 14]","[False, False]",0,0,True,False
4289,4289,38601,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",15,0,"['primary_tx', 'primary_backoff']","[0, 13]","[False, False]",33,0,True,True
4290,4290,38610,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",14,0,"['primary_tx', 'primary_frozen']","[0, 13]","[False, False]",32,0,True,True
4291,4291,38619,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",13,0,"['primary_tx', 'primary_frozen']","[0, 13]","[False, False]",31,0,True,True
4292,4292,38628,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",12,0,"['primary_tx', 'primary_frozen']","[0, 13]","[False, False]",30,0,True,True
4293,4293,38637,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",11,0,"['primary_tx', 'primary_frozen']","[0, 13]","[False, False]",29,0,True,True
4294,4294,38646,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",10,0,"['primary_tx', 'primary_frozen']","[0, 13]","[False, False]",28,0,True,True
4295,4295,38655,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",9,0,"['primary_tx', 'primary_frozen']","[0, 13]","[False, False]",27,0,True,True
4296,4296,38664,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",8,0,"['primary_tx', 'primary_frozen']","[0, 13]","[False, False]",26,0,True,True
4297,4297,38673,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",7,0,"['primary_tx', 'primary_frozen']","[0, 13]","[False, False]",25,0,True,True
4298,4298,38682,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",6,0,"['primary_tx', 'primary_frozen']","[0, 13]","[False, False]",24,0,True,True
4299,4299,38691,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",5,0,"['primary_tx', 'primary_frozen']","[0, 13]","[False, False]",23,0,True,True
4300,4300,38700,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",4,0,"['primary_tx', 'primary_frozen']","[0, 13]","[False, False]",22,0,True,True
4301,4301,38709,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",3,0,"['primary_tx', 'primary_frozen']","[0, 13]","[False, False]",21,0,True,True
4302,4302,38718,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",2,0,"['primary_tx', 'primary_frozen']","[0, 13]","[False, False]",20,0,True,True
4303,4303,38727,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",1,0,"['primary_tx', 'primary_frozen']","[0, 13]","[False, False]",19,0,True,True
4304,4304,38736,"['primary_backoff', 'primary_backoff']","[1, 9]","[False, False]",0,0,"['primary_tx', 'primary_frozen']","[0, 13]","[False, False]",18,0,False,True
4305,4305,38745,"['primary_backoff', 'primary_backoff']","[0, 8]","[False, False]",0,0,"['primary_tx', 'primary_frozen']","[0, 13]","[False, False]",17,0,False,True
4306,4306,38754,"['primary_tx', 'primary_backoff']","[0, 7]","[False, False]",33,0,"['primary_tx', 'primary_frozen']","[0, 13]","[False, False]",16,0,True,True
4307,4307,38763,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",32,0,"['primary_tx', 'primary_frozen']","[0, 13]","[False, False]",15,0,True,True
4308,4308,38772,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",31,0,"['primary_tx', 'primary_frozen']","[0, 13]","[False, False]",14,0,True,True
4309,4309,38781,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",30,0,"['primary_tx', 'primary_frozen']","[0, 13]","[False, False]",13,0,True,True
4310,4310,38790,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",29,0,"['primary_tx', 'primary_frozen']","[0, 13]","[False, False]",12,0,True,True
4311,4311,38799,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",28,0,"['primary_tx', 'primary_frozen']","[0, 13]","[False, False]",11,0,True,True
4312,4312,38808,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",27,0,"['primary_tx', 'primary_frozen']","[0, 13]","[False, False]",10,0,True,True
4313,4313,38817,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",26,0,"['primary_tx', 'primary_frozen']","[0, 13]","[False, False]",9,0,True,True
4314,4314,38826,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",25,0,"['primary_tx', 'primary_frozen']","[0, 13]","[False, False]",8,0,True,True
4315,4315,38835,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",24,0,"['primary_tx', 'primary_frozen']","[0, 13]","[False, False]",7,0,True,True
4316,4316,38844,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",23,0,"['primary_tx', 'primary_frozen']","[0, 13]","[False, False]",6,0,True,True
4317,4317,38853,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",22,0,"['primary_tx', 'primary_frozen']","[0, 13]","[False, False]",5,0,True,True
4318,4318,38862,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",21,0,"['primary_tx', 'primary_frozen']","[0, 13]","[False, False]",4,0,True,True
4319,4319,38871,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",20,0,"['primary_tx', 'primary_frozen']","[0, 13]","[False, False]",3,0,True,True
4320,4320,38880,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",19,0,"['primary_tx', 'primary_frozen']","[0, 13]","[False, False]",2,0,True,True
4321,4321,38889,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",18,0,"['primary_tx', 'primary_frozen']","[0, 13]","[False, False]",1,0,True,True
4322,4322,38898,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",17,0,"['primary_backoff', 'primary_backoff']","[13, 13]","[False, False]",0,0,True,False
4323,4323,38907,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",16,0,"['primary_backoff', 'primary_backoff']","[12, 12]","[False, False]",0,0,True,False
4324,4324,38916,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",15,0,"['primary_backoff', 'primary_backoff']","[11, 11]","[False, False]",0,0,True,False
4325,4325,38925,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",14,0,"['primary_backoff', 'primary_backoff']","[10, 10]","[False, False]",0,0,True,False
4326,4326,38934,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",13,0,"['primary_backoff', 'primary_backoff']","[9, 9]","[False, False]",0,0,True,False
4327,4327,38943,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",12,0,"['primary_backoff', 'primary_backoff']","[8, 8]","[False, False]",0,0,True,False
4328,4328,38952,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",11,0,"['primary_backoff', 'primary_backoff']","[7, 7]","[False, False]",0,0,True,False
4329,4329,38961,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",10,0,"['primary_backoff', 'primary_backoff']","[6, 6]","[False, False]",0,0,True,False
4330,4330,38970,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",9,0,"['primary_backoff', 'primary_backoff']","[5, 5]","[False, False]",0,0,True,False
4331,4331,38979,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",8,0,"['primary_backoff', 'primary_backoff']","[4, 4]","[False, False]",0,0,True,False
4332,4332,38988,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",7,0,"['primary_backoff', 'primary_backoff']","[3, 3]","[False, False]",0,0,True,False
4333,4333,38997,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",6,0,"['primary_backoff', 'primary_backoff']","[2, 2]","[False, False]",0,0,True,False
4334,4334,39006,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",5,0,"['primary_backoff', 'primary_backoff']","[1, 1]","[False, False]",0,0,True,False
4335,4335,39015,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",4,0,"['primary_backoff', 'primary_backoff']","[0, 0]","[False, False]",0,0,True,False
4336,4336,39024,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",3,0,"['primary_tx', 'primary_tx']","[0, 0]","[False, False]",33,0,True,False
4337,4337,39033,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",2,0,"['primary_tx', 'primary_tx']","[0, 0]","[False, False]",32,199,True,False
4338,4338,39042,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",1,0,"['primary_tx', 'primary_tx']","[0, 0]","[False, False]",31,198,True,False
4339,4339,39051,"['primary_backoff', 'primary_backoff']","[14, 7]","[False, False]",0,0,"['primary_tx', 'primary_tx']","[0, 0]","[False, False]",30,197,False,False
4340,4340,39060,"['primary_backoff', 'primary_backoff']","[13, 6]","[False, False]",0,0,"['primary_tx', 'primary_tx']","[0, 0]","[False, False]",29,196,False,False
4341,4341,39069,"['primary_backoff', 'primary_backoff']","[12, 5]","[False, False]",0,0,"['primary_tx', 'primary_tx']","[0, 0]","[False, False]",28,195,False,False
4342,4342,39078,"['primary_backoff', 'primary_backoff']","[11, 4]","[False, False]",0,0,"['primary_tx', 'primary_tx']","[0, 0]","[False, False]",27,194,False,False
4343,4343,39087,"['primary_backoff', 'primary_backoff']","[10, 3]","[False, False]",0,0,"['primary_tx', 'primary_tx']","[0, 0]","[False, False]",26,193,False,False
4344,4344,39096,"['primary_backoff', 'primary_backoff']","[9, 2]","[False, False]",0,0,"['primary_tx', 'primary_tx']","[0, 0]","[False, False]",25,192,False,False
4345,4345,39105,"['primary_backoff', 'primary_backoff']","[8, 1]","[False, False]",0,0,"['primary_tx', 'primary_tx']","[0, 0]","[False, False]",24,191,False,False
4346,4346,39114,"['primary_backoff', 'primary_backoff']","[7, 0]","[False, False]",0,0,"['primary_tx', 'primary_tx']","[0, 0]","[False, False]",23,190,False,False
