,slot,time,states_ch_0,backoff_ch_0,npca_enabled_ch_0,channel_0_occupied_remained,channel_0_obss_occupied_remained,states_ch_1,backoff_ch_1,npca_enabled_ch_1,channel_1_occupied_remained,channel_1_obss_occupied_remained,util_ch_0,util_ch_1
4701,4701,42309,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",10,0,"['primary_tx', 'primary_backoff']","[0, 1]","[True, True]",0,0,True,True
4702,4702,42318,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",9,0,"['primary_backoff', 'primary_backoff']","[15, 0]","[True, True]",0,0,True,False
4703,4703,42327,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",8,0,"['primary_backoff', 'primary_tx']","[14, 0]","[True, True]",2,0,True,True
4704,4704,42336,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",7,0,"['primary_frozen', 'primary_tx']","[14, 0]","[True, True]",1,0,True,True
4705,4705,42345,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",6,0,"['primary_backoff', 'primary_backoff']","[14, 8]","[True, True]",0,0,True,False
4706,4706,42354,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",5,0,"['primary_backoff', 'primary_backoff']","[13, 7]","[True, True]",0,0,True,False
4707,4707,42363,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",4,0,"['primary_backoff', 'primary_backoff']","[12, 6]","[True, True]",0,0,True,False
4708,4708,42372,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",3,0,"['primary_backoff', 'primary_backoff']","[11, 5]","[True, True]",0,0,True,False
4709,4709,42381,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",2,0,"['primary_backoff', 'primary_backoff']","[10, 4]","[True, True]",0,0,True,False
4710,4710,42390,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",1,0,"['primary_backoff', 'primary_backoff']","[9, 3]","[True, True]",0,0,True,False
4711,4711,42399,"['primary_backoff', 'primary_backoff']","[7, 6]","[False, False]",0,0,"['primary_backoff', 'primary_backoff']","[8, 2]","[True, True]",0,0,False,False
4712,4712,42408,"['primary_backoff', 'primary_backoff']","[6, 5]","[False, False]",0,0,"['primary_backoff', 'primary_backoff']","[7, 1]","[True, True]",0,0,False,False
4713,4713,42417,"['primary_backoff', 'primary_backoff']","[5, 4]","[False, False]",0,0,"['primary_backoff', 'primary_backoff']","[6, 0]","[True, True]",0,0,False,False
4714,4714,42426,"['primary_backoff', 'primary_backoff']","[4, 3]","[False, False]",0,0,"['primary_backoff', 'primary_tx']","[5, 0]","[True, True]",2,0,False,True
4715,4715,42435,"['primary_backoff', 'primary_backoff']","[3, 2]","[False, False]",0,0,"['primary_frozen', 'primary_tx']","[5, 0]","[True, True]",1,0,False,True
4716,4716,42444,"['primary_backoff', 'primary_backoff']","[2, 1]","[False, False]",0,0,"['primary_backoff', 'primary_backoff']","[5, 3]","[True, True]",0,0,False,False
4717,4717,42453,"['primary_backoff', 'primary_backoff']","[1, 0]","[False, False]",0,0,"['primary_backoff', 'primary_backoff']","[4, 2]","[True, True]",0,0,False,False
4718,4718,42462,"['primary_backoff', 'primary_tx']","[0, 0]","[False, False]",33,0,"['primary_backoff', 'primary_backoff']","[3, 1]","[True, True]",0,0,True,False
4719,4719,42471,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",32,0,"['primary_backoff', 'primary_backoff']","[2, 0]","[True, True]",0,0,True,False
4720,4720,42480,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",31,0,"['primary_backoff', 'primary_tx']","[1, 0]","[True, True]",2,0,True,True
4721,4721,42489,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",30,0,"['primary_frozen', 'primary_tx']","[1, 0]","[True, True]",1,0,True,True
4722,4722,42498,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",29,0,"['primary_backoff', 'primary_backoff']","[1, 15]","[True, True]",0,0,True,False
4723,4723,42507,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",28,0,"['primary_backoff', 'primary_backoff']","[0, 14]","[True, True]",0,0,True,False
4724,4724,42516,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",27,0,"['primary_tx', 'primary_backoff']","[0, 13]","[True, True]",0,0,True,True
4725,4725,42525,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",26,0,"['primary_backoff', 'primary_backoff']","[10, 12]","[True, True]",0,0,True,False
4726,4726,42534,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",25,0,"['primary_backoff', 'primary_backoff']","[9, 11]","[True, True]",0,0,True,False
4727,4727,42543,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",24,0,"['primary_backoff', 'primary_backoff']","[8, 10]","[True, True]",0,0,True,False
4728,4728,42552,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",23,0,"['primary_backoff', 'primary_backoff']","[7, 9]","[True, True]",0,0,True,False
4729,4729,42561,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",22,0,"['primary_backoff', 'primary_backoff']","[6, 8]","[True, True]",0,0,True,False
4730,4730,42570,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",21,0,"['primary_backoff', 'primary_backoff']","[5, 7]","[True, True]",0,0,True,False
4731,4731,42579,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",20,0,"['primary_backoff', 'primary_backoff']","[4, 6]","[True, True]",0,0,True,False
4732,4732,42588,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",19,0,"['primary_backoff', 'primary_backoff']","[3, 5]","[True, True]",0,0,True,False
4733,4733,42597,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",18,0,"['primary_backoff', 'primary_backoff']","[2, 4]","[True, True]",0,0,True,False
4734,4734,42606,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",17,0,"['primary_backoff', 'primary_backoff']","[1, 3]","[True, True]",0,0,True,False
4735,4735,42615,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",16,0,"['primary_backoff', 'primary_backoff']","[0, 2]","[True, True]",0,0,True,False
4736,4736,42624,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",15,0,"['primary_tx', 'primary_backoff']","[0, 1]","[True, True]",0,0,True,True
4737,4737,42633,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",14,0,"['primary_backoff', 'primary_backoff']","[1, 0]","[True, True]",0,0,True,False
4738,4738,42642,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",13,0,"['primary_backoff', 'primary_tx']","[0, 0]","[True, True]",2,0,True,True
4739,4739,42651,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",12,0,"['primary_frozen', 'primary_tx']","[0, 0]","[True, True]",1,0,True,True
4740,4740,42660,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",11,0,"['primary_backoff', 'primary_backoff']","[0, 15]","[True, True]",0,0,True,False
4741,4741,42669,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",10,0,"['primary_tx', 'primary_backoff']","[0, 14]","[True, True]",0,0,True,True
4742,4742,42678,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",9,0,"['primary_backoff', 'primary_backoff']","[9, 13]","[True, True]",0,0,True,False
4743,4743,42687,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",8,0,"['primary_backoff', 'primary_backoff']","[8, 12]","[True, True]",0,0,True,False
4744,4744,42696,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",7,0,"['npca_frozen', 'npca_frozen']","[10, 9]","[True, True]",0,199,True,False
4745,4745,42705,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",6,0,"['npca_frozen', 'npca_frozen']","[10, 9]","[True, True]",0,198,True,False
4746,4746,42714,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",5,0,"['npca_frozen', 'npca_frozen']","[10, 9]","[True, True]",0,197,True,False
4747,4747,42723,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",4,0,"['npca_frozen', 'npca_frozen']","[10, 9]","[True, True]",0,196,True,False
4748,4748,42732,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",3,0,"['npca_frozen', 'npca_frozen']","[10, 9]","[True, True]",0,195,True,False
4749,4749,42741,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",2,0,"['npca_frozen', 'npca_frozen']","[10, 9]","[True, True]",0,194,True,False
4750,4750,42750,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",1,0,"['npca_frozen', 'npca_frozen']","[10, 9]","[True, True]",0,193,True,False
4751,4751,42759,"['primary_backoff', 'primary_backoff']","[0, 14]","[False, False]",0,0,"['npca_backoff', 'npca_backoff']","[10, 9]","[True, True]",0,192,False,False
4752,4752,42768,"['primary_tx', 'primary_backoff']","[0, 13]","[False, False]",33,0,"['npca_backoff', 'npca_backoff']","[9, 8]","[True, True]",0,191,True,False
4753,4753,42777,"['primary_tx', 'primary_frozen']","[0, 13]","[False, False]",32,0,"['npca_frozen', 'npca_frozen']","[9, 8]","[True, True]",0,190,True,False
4754,4754,42786,"['primary_tx', 'primary_frozen']","[0, 13]","[False, False]",31,0,"['npca_frozen', 'npca_frozen']","[9, 8]","[True, True]",0,189,True,False
4755,4755,42795,"['primary_tx', 'primary_frozen']","[0, 13]","[False, False]",30,0,"['npca_frozen', 'npca_frozen']","[9, 8]","[True, True]",0,188,True,False
4756,4756,42804,"['primary_tx', 'primary_frozen']","[0, 13]","[False, False]",29,0,"['npca_frozen', 'npca_frozen']","[9, 8]","[True, True]",0,187,True,False
4757,4757,42813,"['primary_tx', 'primary_frozen']","[0, 13]","[False, False]",28,0,"['npca_frozen', 'npca_frozen']","[9, 8]","[True, True]",0,186,True,False
4758,4758,42822,"['primary_tx', 'primary_frozen']","[0, 13]","[False, False]",27,0,"['npca_frozen', 'npca_frozen']","[9, 8]","[True, True]",0,185,True,False
4759,4759,42831,"['primary_tx', 'primary_frozen']","[0, 13]","[False, False]",26,0,"['npca_frozen', 'npca_frozen']","[9, 8]","[True, True]",0,184,True,False
4760,4760,42840,"['primary_tx', 'primary_frozen']","[0, 13]","[False, False]",25,0,"['npca_frozen', 'npca_frozen']","[9, 8]","[True, True]",0,183,True,False
4761,4761,42849,"['primary_tx', 'primary_frozen']","[0, 13]","[False, False]",24,0,"['npca_frozen', 'npca_frozen']","[9, 8]","[True, True]",0,182,True,False
4762,4762,42858,"['primary_tx', 'primary_frozen']","[0, 13]","[False, False]",23,0,"['npca_frozen', 'npca_frozen']","[9, 8]","[True, True]",0,181,True,False
4763,4763,42867,"['primary_tx', 'primary_frozen']","[0, 13]","[False, False]",22,0,"['npca_frozen', 'npca_frozen']","[9, 8]","[True, True]",0,180,True,False
4764,4764,42876,"['primary_tx', 'primary_frozen']","[0, 13]","[False, False]",21,0,"['npca_frozen', 'npca_frozen']","[9, 8]","[True, True]",0,179,True,False
4765,4765,42885,"['primary_tx', 'primary_frozen']","[0, 13]","[False, False]",20,0,"['npca_frozen', 'npca_frozen']","[9, 8]","[True, True]",0,178,True,False
4766,4766,42894,"['primary_tx', 'primary_frozen']","[0, 13]","[False, False]",19,0,"['npca_frozen', 'npca_frozen']","[9, 8]","[True, True]",0,177,True,False
4767,4767,42903,"['primary_tx', 'primary_frozen']","[0, 13]","[False, False]",18,0,"['npca_frozen', 'npca_frozen']","[9, 8]","[True, True]",0,176,True,False
4768,4768,42912,"['primary_tx', 'primary_frozen']","[0, 13]","[False, False]",17,0,"['npca_frozen', 'npca_frozen']","[9, 8]","[True, True]",0,175,True,False
4769,4769,42921,"['primary_tx', 'primary_frozen']","[0, 13]","[False, False]",16,0,"['npca_frozen', 'npca_frozen']","[9, 8]","[True, True]",0,174,True,False
4770,4770,42930,"['primary_tx', 'primary_frozen']","[0, 13]","[False, False]",15,0,"['npca_frozen', 'npca_frozen']","[9, 8]","[True, True]",0,173,True,False
4771,4771,42939,"['primary_tx', 'primary_frozen']","[0, 13]","[False, False]",14,0,"['npca_frozen', 'npca_frozen']","[9, 8]","[True, True]",0,172,True,False
4772,4772,42948,"['primary_tx', 'primary_frozen']","[0, 13]","[False, False]",13,0,"['npca_frozen', 'npca_frozen']","[9, 8]","[True, True]",0,171,True,False
4773,4773,42957,"['primary_tx', 'primary_frozen']","[0, 13]","[False, False]",12,0,"['npca_frozen', 'npca_frozen']","[9, 8]","[True, True]",0,170,True,False
4774,4774,42966,"['primary_tx', 'primary_frozen']","[0, 13]","[False, False]",11,0,"['npca_frozen', 'npca_frozen']","[9, 8]","[True, True]",0,169,True,False
4775,4775,42975,"['primary_tx', 'primary_frozen']","[0, 13]","[False, False]",10,0,"['npca_frozen', 'npca_frozen']","[9, 8]","[True, True]",0,168,True,False
4776,4776,42984,"['primary_tx', 'primary_frozen']","[0, 13]","[False, False]",9,0,"['npca_frozen', 'npca_frozen']","[9, 8]","[True, True]",0,167,True,False
4777,4777,42993,"['primary_tx', 'primary_frozen']","[0, 13]","[False, False]",8,0,"['npca_frozen', 'npca_frozen']","[9, 8]","[True, True]",0,166,True,False
4778,4778,43002,"['primary_tx', 'primary_frozen']","[0, 13]","[False, False]",7,0,"['npca_frozen', 'npca_frozen']","[9, 8]","[True, True]",0,165,True,False
4779,4779,43011,"['primary_tx', 'primary_frozen']","[0, 13]","[False, False]",6,0,"['npca_frozen', 'npca_frozen']","[9, 8]","[True, True]",0,164,True,False
4780,4780,43020,"['primary_tx', 'primary_frozen']","[0, 13]","[False, False]",5,0,"['npca_frozen', 'npca_frozen']","[9, 8]","[True, True]",0,163,True,False
4781,4781,43029,"['primary_tx', 'primary_frozen']","[0, 13]","[False, False]",4,0,"['npca_frozen', 'npca_frozen']","[9, 8]","[True, True]",0,162,True,False
4782,4782,43038,"['primary_tx', 'primary_frozen']","[0, 13]","[False, False]",3,0,"['npca_frozen', 'npca_frozen']","[9, 8]","[True, True]",0,161,True,False
4783,4783,43047,"['primary_tx', 'primary_frozen']","[0, 13]","[False, False]",2,0,"['npca_frozen', 'npca_frozen']","[9, 8]","[True, True]",0,160,True,False
4784,4784,43056,"['primary_tx', 'primary_frozen']","[0, 13]","[False, False]",1,0,"['npca_frozen', 'npca_frozen']","[9, 8]","[True, True]",0,159,True,False
4785,4785,43065,"['primary_backoff', 'primary_backoff']","[15, 13]","[False, False]",0,0,"['npca_backoff', 'npca_backoff']","[9, 8]","[True, True]",0,158,False,False
4786,4786,43074,"['primary_backoff', 'primary_backoff']","[14, 12]","[False, False]",0,0,"['npca_backoff', 'npca_backoff']","[8, 7]","[True, True]",0,157,False,False
4787,4787,43083,"['primary_backoff', 'primary_backoff']","[13, 11]","[False, False]",0,0,"['npca_backoff', 'npca_backoff']","[7, 6]","[True, True]",0,156,False,False
4788,4788,43092,"['primary_backoff', 'primary_backoff']","[12, 10]","[False, False]",0,0,"['npca_backoff', 'npca_backoff']","[6, 5]","[True, True]",0,155,False,False
4789,4789,43101,"['primary_backoff', 'primary_backoff']","[11, 9]","[False, False]",0,0,"['npca_backoff', 'npca_backoff']","[5, 4]","[True, True]",0,154,False,False
4790,4790,43110,"['primary_backoff', 'primary_backoff']","[10, 8]","[False, False]",0,0,"['npca_backoff', 'npca_backoff']","[4, 3]","[True, True]",0,153,False,False
4791,4791,43119,"['primary_backoff', 'primary_backoff']","[9, 7]","[False, False]",0,0,"['npca_backoff', 'npca_backoff']","[3, 2]","[True, True]",0,152,False,False
4792,4792,43128,"['primary_backoff', 'primary_backoff']","[8, 6]","[False, False]",0,0,"['npca_backoff', 'npca_backoff']","[2, 1]","[True, True]",0,151,False,False
4793,4793,43137,"['primary_backoff', 'primary_backoff']","[7, 5]","[False, False]",0,0,"['npca_backoff', 'npca_backoff']","[1, 0]","[True, True]",0,150,False,False
4794,4794,43146,"['primary_backoff', 'primary_backoff']","[6, 4]","[False, False]",0,0,"['npca_backoff', 'npca_tx']","[0, 0]","[True, True]",0,149,False,True
4795,4795,43155,"['primary_frozen', 'primary_frozen']","[6, 4]","[False, False]",0,1,"['npca_frozen', 'npca_tx']","[0, 0]","[True, True]",0,148,False,True
4796,4796,43164,"['primary_backoff', 'primary_backoff']","[6, 4]","[False, False]",0,0,"['npca_backoff', 'npca_tx']","[0, 0]","[True, True]",0,147,False,True
4797,4797,43173,"['primary_backoff', 'primary_backoff']","[5, 3]","[False, False]",0,0,"['npca_tx', 'npca_backoff']","[0, 4]","[True, True]",0,146,False,True
4798,4798,43182,"['primary_backoff', 'primary_backoff']","[4, 2]","[False, False]",0,0,"['npca_backoff', 'npca_backoff']","[14, 3]","[True, True]",0,145,False,False
4799,4799,43191,"['primary_backoff', 'primary_backoff']","[3, 1]","[False, False]",0,0,"['npca_backoff', 'npca_backoff']","[13, 2]","[True, True]",0,144,False,False
4800,4800,43200,"['primary_backoff', 'primary_backoff']","[2, 0]","[False, False]",0,0,"['npca_backoff', 'npca_backoff']","[12, 1]","[True, True]",0,143,False,False
4801,4801,43209,"['primary_backoff', 'primary_tx']","[1, 0]","[False, False]",33,0,"['npca_backoff', 'npca_backoff']","[11, 0]","[True, True]",0,142,True,False
4802,4802,43218,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",32,0,"['npca_frozen', 'npca_frozen']","[11, 0]","[True, True]",0,141,True,False
4803,4803,43227,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",31,0,"['npca_frozen', 'npca_frozen']","[11, 0]","[True, True]",0,140,True,False
4804,4804,43236,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",30,0,"['npca_frozen', 'npca_frozen']","[11, 0]","[True, True]",0,139,True,False
4805,4805,43245,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",29,0,"['npca_frozen', 'npca_frozen']","[11, 0]","[True, True]",0,138,True,False
4806,4806,43254,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",28,0,"['npca_frozen', 'npca_frozen']","[11, 0]","[True, True]",0,137,True,False
4807,4807,43263,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",27,0,"['npca_frozen', 'npca_frozen']","[11, 0]","[True, True]",0,136,True,False
4808,4808,43272,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",26,0,"['npca_frozen', 'npca_frozen']","[11, 0]","[True, True]",0,135,True,False
4809,4809,43281,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",25,0,"['npca_frozen', 'npca_frozen']","[11, 0]","[True, True]",0,134,True,False
4810,4810,43290,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",24,0,"['npca_frozen', 'npca_frozen']","[11, 0]","[True, True]",0,133,True,False
4811,4811,43299,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",23,0,"['npca_frozen', 'npca_frozen']","[11, 0]","[True, True]",0,132,True,False
4812,4812,43308,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",22,0,"['npca_frozen', 'npca_frozen']","[11, 0]","[True, True]",0,131,True,False
4813,4813,43317,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",21,0,"['npca_frozen', 'npca_frozen']","[11, 0]","[True, True]",0,130,True,False
4814,4814,43326,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",20,0,"['npca_frozen', 'npca_frozen']","[11, 0]","[True, True]",0,129,True,False
4815,4815,43335,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",19,0,"['npca_frozen', 'npca_frozen']","[11, 0]","[True, True]",0,128,True,False
4816,4816,43344,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",18,0,"['npca_frozen', 'npca_frozen']","[11, 0]","[True, True]",0,127,True,False
4817,4817,43353,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",17,0,"['npca_frozen', 'npca_frozen']","[11, 0]","[True, True]",0,126,True,False
4818,4818,43362,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",16,0,"['npca_frozen', 'npca_frozen']","[11, 0]","[True, True]",0,125,True,False
4819,4819,43371,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",15,0,"['npca_frozen', 'npca_frozen']","[11, 0]","[True, True]",0,124,True,False
4820,4820,43380,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",14,0,"['npca_frozen', 'npca_frozen']","[11, 0]","[True, True]",0,123,True,False
4821,4821,43389,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",13,0,"['npca_frozen', 'npca_frozen']","[11, 0]","[True, True]",0,122,True,False
4822,4822,43398,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",12,0,"['npca_frozen', 'npca_frozen']","[11, 0]","[True, True]",0,121,True,False
4823,4823,43407,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",11,0,"['npca_frozen', 'npca_frozen']","[11, 0]","[True, True]",0,120,True,False
4824,4824,43416,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",10,0,"['npca_frozen', 'npca_frozen']","[11, 0]","[True, True]",0,119,True,False
4825,4825,43425,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",9,0,"['npca_frozen', 'npca_frozen']","[11, 0]","[True, True]",0,118,True,False
4826,4826,43434,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",8,0,"['npca_frozen', 'npca_frozen']","[11, 0]","[True, True]",0,117,True,False
4827,4827,43443,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",7,0,"['npca_frozen', 'npca_frozen']","[11, 0]","[True, True]",0,116,True,False
4828,4828,43452,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",6,0,"['npca_frozen', 'npca_frozen']","[11, 0]","[True, True]",0,115,True,False
4829,4829,43461,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",5,0,"['npca_frozen', 'npca_frozen']","[11, 0]","[True, True]",0,114,True,False
4830,4830,43470,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",4,0,"['npca_frozen', 'npca_frozen']","[11, 0]","[True, True]",0,113,True,False
4831,4831,43479,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",3,0,"['npca_frozen', 'npca_frozen']","[11, 0]","[True, True]",0,112,True,False
4832,4832,43488,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",2,0,"['npca_frozen', 'npca_frozen']","[11, 0]","[True, True]",0,111,True,False
4833,4833,43497,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",1,0,"['npca_frozen', 'npca_frozen']","[11, 0]","[True, True]",0,110,True,False
4834,4834,43506,"['primary_backoff', 'primary_backoff']","[1, 8]","[False, False]",0,0,"['npca_backoff', 'npca_backoff']","[11, 0]","[True, True]",0,109,False,False
4835,4835,43515,"['primary_backoff', 'primary_backoff']","[0, 7]","[False, False]",0,0,"['npca_backoff', 'npca_tx']","[10, 0]","[True, True]",0,108,False,True
4836,4836,43524,"['primary_frozen', 'primary_frozen']","[0, 7]","[False, False]",0,1,"['npca_frozen', 'npca_tx']","[10, 0]","[True, True]",0,107,False,True
4837,4837,43533,"['primary_backoff', 'primary_backoff']","[0, 7]","[False, False]",0,0,"['npca_backoff', 'npca_tx']","[10, 0]","[True, True]",0,106,False,True
4838,4838,43542,"['primary_tx', 'primary_backoff']","[0, 6]","[False, False]",33,0,"['npca_backoff', 'npca_backoff']","[9, 6]","[True, True]",0,105,True,False
4839,4839,43551,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",32,0,"['npca_frozen', 'npca_frozen']","[9, 6]","[True, True]",0,104,True,False
4840,4840,43560,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",31,0,"['npca_frozen', 'npca_frozen']","[9, 6]","[True, True]",0,103,True,False
4841,4841,43569,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",30,0,"['npca_frozen', 'npca_frozen']","[9, 6]","[True, True]",0,102,True,False
4842,4842,43578,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",29,0,"['npca_frozen', 'npca_frozen']","[9, 6]","[True, True]",0,101,True,False
4843,4843,43587,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",28,0,"['npca_frozen', 'npca_frozen']","[9, 6]","[True, True]",0,100,True,False
4844,4844,43596,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",27,0,"['npca_frozen', 'npca_frozen']","[9, 6]","[True, True]",0,99,True,False
4845,4845,43605,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",26,0,"['npca_frozen', 'npca_frozen']","[9, 6]","[True, True]",0,98,True,False
4846,4846,43614,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",25,0,"['npca_frozen', 'npca_frozen']","[9, 6]","[True, True]",0,97,True,False
4847,4847,43623,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",24,0,"['npca_frozen', 'npca_frozen']","[9, 6]","[True, True]",0,96,True,False
4848,4848,43632,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",23,0,"['npca_frozen', 'npca_frozen']","[9, 6]","[True, True]",0,95,True,False
4849,4849,43641,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",22,0,"['npca_frozen', 'npca_frozen']","[9, 6]","[True, True]",0,94,True,False
4850,4850,43650,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",21,0,"['npca_frozen', 'npca_frozen']","[9, 6]","[True, True]",0,93,True,False
4851,4851,43659,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",20,0,"['npca_frozen', 'npca_frozen']","[9, 6]","[True, True]",0,92,True,False
4852,4852,43668,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",19,0,"['npca_frozen', 'npca_frozen']","[9, 6]","[True, True]",0,91,True,False
4853,4853,43677,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",18,0,"['npca_frozen', 'npca_frozen']","[9, 6]","[True, True]",0,90,True,False
4854,4854,43686,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",17,0,"['npca_frozen', 'npca_frozen']","[9, 6]","[True, True]",0,89,True,False
4855,4855,43695,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",16,0,"['npca_frozen', 'npca_frozen']","[9, 6]","[True, True]",0,88,True,False
4856,4856,43704,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",15,0,"['npca_frozen', 'npca_frozen']","[9, 6]","[True, True]",0,87,True,False
4857,4857,43713,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",14,0,"['npca_frozen', 'npca_frozen']","[9, 6]","[True, True]",0,86,True,False
4858,4858,43722,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",13,0,"['npca_frozen', 'npca_frozen']","[9, 6]","[True, True]",0,85,True,False
4859,4859,43731,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",12,0,"['npca_frozen', 'npca_frozen']","[9, 6]","[True, True]",0,84,True,False
4860,4860,43740,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",11,0,"['npca_frozen', 'npca_frozen']","[9, 6]","[True, True]",0,83,True,False
4861,4861,43749,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",10,0,"['npca_frozen', 'npca_frozen']","[9, 6]","[True, True]",0,82,True,False
4862,4862,43758,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",9,0,"['npca_frozen', 'npca_frozen']","[9, 6]","[True, True]",0,81,True,False
4863,4863,43767,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",8,0,"['npca_frozen', 'npca_frozen']","[9, 6]","[True, True]",0,80,True,False
4864,4864,43776,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",7,0,"['npca_frozen', 'npca_frozen']","[9, 6]","[True, True]",0,79,True,False
4865,4865,43785,"['primary_tx', 'primary_frozen']","[0, 6]","[False, False]",6,0,"['npca_frozen', 'npca_frozen']","[9, 6]","[True, True]",0,78,True,False
